frag,score,size
[1*]Nc1cccc(COC)c1,0.7719919009245356,11
[1*]c1ccc2c(c1)nc1n2CCN(CC)C1=O,0.7719425650582807,17
[1*]c1noc(C)c1C,0.7719356883928628,8
[1*]c1nc(C)c(CNC(=O)NC(C)(C)C)s1,0.7719206383154111,16
[1*]N1CCC(C2OCCO2)CC1,0.7719050923656529,12
[1*]c1cc(C(=O)NCC(=O)OC)n(C)n1,0.7719027543866778,15
[1*]N1C(=O)CCS(=O)(=O)c2ccccc21,0.7717755409386994,15
[1*]n1nc2c(c1NC(=O)CCC)CSC2,0.771688088134325,15
[1*]C(=O)N1CC[C@@H](CO)C1,0.7716429635171171,10
[1*]N1CC(c2nc(C)no2)C1,0.7714247873490196,11
[1*][C@@H]1CCCCN1C(=O)c1cccs1,0.7711970369013208,14
[1*]CNC(=O)Nc1cccc(Cl)c1F,0.7711840436466044,14
[1*]NC(=O)CN([1*])C(C)C,0.7711096480956011,10
[1*]c1sccc1C(=O)NC1CC1,0.7711008544320412,12
[1*]c1coc(CO)cc1=O,0.7710676582911331,10
[1*]C(=O)c1c(C)c(C)c(C)[nH]c1=O,0.7710516154653296,13
[1*]NC(=O)Cn1nnnc1C(C)C,0.771031513176891,13
[1*]c1ccccc1NC(=O)C1CC1,0.7709215315766559,13
[1*]C(=O)NCc1ccc(C)c(F)c1,0.77091460098107,13
[1*]CC(=O)N[C@H](C)c1ccccc1,0.7708081842976124,13
[1*]NC(=O)CSCC([1*])=O,0.7707541047355968,10
[1*][C@@H]1CC(=O)N(c2cc(C)ccc2C)C1,0.7705995796212475,15
[1*]c1ccc(S(=O)(=O)NC(C)(C)C)cc1,0.7702895386257685,15
[1*]C[C@H](N)C(=O)NC[1*],0.7701967371093751,9
[1*]C(=O)CNC(=O)NCc1ccccc1,0.7701590126454827,15
[1*]c1ccc(S(C)(=O)=O)o1,0.7701454594977553,10
[1*]CCc1ccc(O)cc1,0.7701246500286523,10
[1*]c1nnc(NCCC)c(C)c1C,0.7700664038670664,13
[1*]c1nc(NC(=O)CC)sc1C,0.7700409173113554,12
[1*]S(=O)(=O)NC(=O)N[1*],0.7700077963229909,9
[1*]C1(c2ccccc2)CCN(C(C)=O)CC1,0.7699897703757053,16
[1*]c1cc(C(=O)N2CCOCC2)ccc1C,0.7699225172487625,16
[1*]c1nc(-c2ccccc2OC)cs1,0.7698658592263954,14
[1*]CNC(=O)NC1CCCCC1,0.7698580396085899,12
[1*]n1c(C)cc(C(=O)NCCC(=O)OC)c1C,0.7697776320512209,17
[1*]N1C[C@@H](C(=O)NC(C)(C)C)CC1=O,0.7696732685859297,14
[1*]c1c(Cl)c(C)nc(C)c1Cl,0.7696434304728017,11
[1*]c1noc(C)c1CO,0.769624875018545,9
[1*]NC(=O)[C@H](C)N1CCO[C@@H](C)C1,0.7696177143298822,13
[1*]c1cccc(NC(=O)C2CC2)c1C,0.7694863998424727,14
[1*]N1CCC(c2ccc(F)cc2)CC1,0.7694708275289286,14
[1*]c1cc(S(=O)(=O)N2CCCCC2)ccc1C,0.7692803896288184,17
[1*]c1cccc2c1C(=O)N(CCC)C2,0.7692428365094746,14
[1*]c1c(C#N)c(O)nc(OCC)c1C#N,0.7691219528954324,15
[1*]N1CCN(c2ccc(C)cc2C)CC1,0.7690979386870436,15
[1*]Cc1cc(F)c(O)c(F)c1,0.7690534878949192,11
[1*]c1cc(C(=O)N[C@H](C)COC)no1,0.7688803448246093,14
[1*]NC(=O)NCc1ccc(F)cc1,0.7687924946405535,13
[1*]c1ccc(NCc2ccon2)cc1,0.76868507121251,14
[1*]c1csc(NC(C)C)n1,0.7686755897728671,10
[1*]C1(C#N)CC1,0.7686718552497681,6
[1*]Nc1ccc(C#N)c(Cl)c1,0.768498758134964,11
[1*]C(=O)N[C@@H]([1*])C(F)(F)F,0.7684847235318013,10
[1*]c1ccc(C)c(N2CCCS2(=O)=O)c1,0.768474099166391,15
[1*]c1nc(C2CC2)n[nH]1,0.7684544945587812,9
[1*]S(=O)(=O)[C@@H](C)C(=O)N[1*],0.768378375728816,10
[1*]c1nc([1*])sc1Cl,0.7683141146408542,8
[1*]N1CCC(CNC(=O)c2cc(C)on2)CC1,0.7681193915797808,17
[1*]c1ccccc1S(=O)(=O)N(C)C,0.7680254749833239,13
[1*]CS(=O)(=O)NCC[1*],0.7679052437874961,9
[1*]C(=O)NCC(=O)Nc1ccccn1,0.7678824482623994,14
[1*]NC(=O)CCN1CCOC1=O,0.7678411976147487,12
[1*]c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1,0.7678408266145782,17
[1*]CNC(=O)C([1*])c1ccccc1,0.7677386406255176,13
[1*]N1CCCN(C(=O)OC)CC1,0.7676710043453063,12
[1*][C@H]1CC(=O)N(CCc2ccccc2)C1,0.7676089520336984,15
[1*]S(=O)(=O)c1cccc(OC)c1,0.767488540149293,12
[1*]c1ncc(CO)s1,0.7674393695690646,8
[1*]Nc1ncc(Br)cn1,0.7673232768362785,9
[1*]c1cc(N2CCNC2=O)ccc1Cl,0.7672866438680375,14
[1*]c1ccc(OCC(N)=S)cc1,0.7672150930198958,12
[1*]NC(=O)CC/C=C/[1*],0.7672028475705088,9
[1*]c1ccc2c(c1)C(=O)CCCO2,0.7671131681522616,13
[1*]c1cc2c(cc1C)N(C)CCO2,0.7670523749103736,13
[1*]C(=O)CNC(=O)N[1*],0.7670108258311081,9
[1*]NC(=O)C#C[1*],0.7669760688909065,7
[1*]C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,0.7668549245153967,17
[1*]N1CCC(c2ncc3ccccn23)CC1,0.766840691607475,16
[1*]c1cc(C(=O)N(CC)CC)cn(C)c1=O,0.7668306189159991,16
[1*]c1cc(OC)c2nc(NC(C)=O)sc2c1,0.7666332264029463,16
[1*]NC(=O)N(C[1*])C(C)C,0.7664984789716919,10
[1*]c1nc(C(=O)NC)cs1,0.7664677190719384,10
[1*]NC(=O)N(CC)Cc1ccccc1Cl,0.7664668349727619,15
[1*]NC(=O)COC1CCCC1,0.7664124897349269,11
[1*]c1sc(C)c(C)c1C(=O)NC(=O)OC,0.766134677918419,15
[1*]c1sc(C)cc1C(=O)OC(C)C,0.7660875225377971,13
[1*]c1onc(C)c1Cl,0.766067564822789,8
[1*]C(=O)c1[nH]c2c(c1C)C(=O)CCC2,0.7659618461093578,14
[1*]c1ccc(NC(=O)[C@H](C)OC)cc1,0.7657715168814696,14
[1*]CN([1*])C(=O)Nc1ccc(OC)cc1OC,0.7657224846113446,17
[1*]C(=O)c1ccc(C#N)c(C)n1,0.7656262333773305,12
[1*]c1cccc(C(=O)NCC(C)(C)O)c1,0.7654258192618255,15
[1*]c1cc(NC(=O)CS(=O)(=O)C(C)C)n(C)n1,0.765421896400846,17
[1*]C1CCN(c2nnc(C)c(C)c2C#N)CC1,0.7653688620197214,17
[1*]N1CCC(=O)N([1*])[C@H](CC)C1,0.7653175078420829,12
[1*]CS[C@@H]([1*])C(N)=O,0.7652785653154681,8
[1*]c1onc(N)c1CCC,0.7652457581453143,10
[1*]n1nc(C(C)(C)C)cc1NC(=O)[C@@H](C)OC,0.7652155870179284,17
[1*]C1CCN(S(=O)(=O)c2ccc(C#N)cc2)CC1,0.7651825482888208,18
[1*]c1cc(C(=O)N(C)C)ccc1Cl,0.7650617558333056,13
[1*][C@@H]1Oc2ccccc2C(=O)N1CCO,0.7648568914520303,15
[1*]c1ccc(COc2ccccc2)cc1,0.7647582705525433,15
[1*]c1cc(C)c(OCC)c(C)c1,0.7646926130142756,12
[1*]c1ccc(C(=O)N(C)C)nc1C,0.7646900854783499,13
[1*]c1ccc(C)c(S(=O)(=O)N(C)C)c1,0.7645648893458707,14
[1*]N1CCC(COCc2ccccc2)CC1,0.7645370810592128,16
[1*]c1cnc(CC)nc1C,0.7644699367804164,10
[1*]c1ccc(NC(=O)N(CC)C2CC2)cc1,0.7643837302950904,16
[1*]C1=NN(C(C)=O)[C@@H]([1*])C1,0.7643306007929838,10
[1*]C1CCN(C(=O)[C@H]2COc3ccccc3C2)CC1,0.7642868280753121,19
[1*]OCC(=O)NC1CC1,0.7640691604838049,9
[1*]CC(=O)N([1*])CC(=O)N(C)C,0.7640167535548222,12
[1*][C@@H]1CC(=O)N(Cc2ccccc2Cl)C1,0.7639682484156699,15
[1*]c1cccc(OC2CCCCC2)c1,0.7639034213565337,14
[1*]c1ccc(NC(=O)CCc2ccccc2)cn1,0.7638495892780391,18
[1*]C1CCN(C(=O)c2ccc(Cl)cc2F)CC1,0.7636691432034837,17
[1*]c1cccc(C(=O)N(CCC)CCC)c1,0.763553947908812,16
[1*]C[C@H]([1*])NS(=O)(=O)c1ccccc1,0.7635160945482392,14
[1*][C@H]1CCC(=O)N(C)[C@H]1c1ccccc1,0.7635026802750883,15
[1*]CN(C[1*])C(=S)NCC,0.7634546279436853,10
[1*]c1cc(S(=O)(=O)N2CCCCC2)c[nH]1,0.763448576472593,15
[1*]c1ccc(C(C)(C)C#N)cc1,0.7632593601184504,12
[1*]CN(C)C(=O)NCC(=O)N[1*],0.7631768375921859,12
[1*]c1cc(Cl)ccc1OC(C)C,0.7631226507790103,12
[1*]N1CCC(NC(=O)CC2CCC2)CC1,0.7630412339952662,15
[1*]CONC(=O)O[1*],0.7630081156822958,8
[1*]c1cc(F)c2nc(N3CCCC3)ccc2c1,0.7629757434466784,17
[1*]N1CCCCC[C@H]1CC(C)=O,0.7629425510199711,12
[1*]c1ccc(C(=O)NC(C)(C)CC(C)(C)C)c(Cl)c1,0.7628777482612144,19
[1*]N1C(=O)c2cc(Cl)c(Cl)cc2C1=O,0.7628768562856579,14
[1*]c1cc(NC(C)=O)c(OC)c(OC)c1,0.7628079506513776,15
[1*]n1cnnc1N,0.7627927172790919,7
[1*]c1cccnc1C(=O)OCC,0.7627848917291318,12
[1*]OCC(=O)N/N=C1\CCCc2ccccc21,0.7627087196974942,17
[1*][C@H]1CCCOc2ccccc21,0.7626890893656132,12
[1*]c1sccc1C(=O)[O-],0.7626662183303964,9
[1*]c1ccc(NC(=O)CCCC)nc1,0.7626613065319772,14
[1*]c1ccc(CCC(=O)N2CCCC2)cc1,0.7626584322879159,16
[1*]C1CCN(c2ccc(C#N)cn2)CC1,0.7626363500494735,15
[1*]c1ccc(NC)cc1,0.7625796355480079,9
[1*]c1cc(C(C)=O)cn1C,0.7623861451808016,10
[1*][C@@H]1CC(c2ccccc2Cl)=NO1,0.7623768050824519,13
[1*]c1cnn(C)c(=O)c1N1CCOCC1,0.7622506246368423,15
[1*]N1CCN(C(=O)c2cc(C)cc(F)c2)CC1,0.7622043738152305,17
[1*]N1CCN(C(=O)C(C)(C)C)CC1,0.7621848469505244,13
[1*]c1cccc(C(=O)N2CCC(NC(C)=O)CC2)c1,0.7621395597354552,19
[1*]CNC(=O)CC1CCCCC1,0.7620998919505304,12
[1*]c1cccc(O)c1C(C)=O,0.7620612478020052,11
[1*]N1CCC[C@@H]1CNC(=O)OC(C)(C)C,0.7618867153304246,15
[1*][C@@H](C(=O)NC[1*])N(C)C,0.7618862333568016,10
[1*]c1cccc(C(=O)Nc2ccccc2F)c1,0.7618349504610117,17
[1*]c1cc(=O)c(OC)co1,0.7617997492656321,10
[1*][C@H](NC([1*])=O)C1CCC1,0.7617075245735169,10
[1*]n1nc(C)c(CC(C)C)c1C,0.7616614215792109,12
[1*]c1ccc(NC(=O)CCC)cn1,0.761655497105133,13
[1*]c1ccc(N2CCCC2=O)c(F)c1,0.7616148147214763,14
[1*]c1nc(NC)ncc1F,0.7615847865564281,10
[1*][C@H]1Cc2ccccc2N1C(C)=O,0.7615047864406965,13
[1*]C1CC(C)C1,0.7613981445512881,6
[1*][C@H]1CC(=O)N(c2cc(C)cc(C)c2)C1,0.7613836185424274,15
[1*]C(=O)N1CCN(C(C)C)CC1,0.7613678459865074,12
[1*]C(=O)c1cc(C)c(CC)s1,0.7612747020366006,11
[1*]c1cc(NC(=O)CC(C)C)ccc1Cl,0.7612668983296406,15
[1*]N1CCN(C(=O)[C@@H](C)OC)CC1,0.7612247676879373,13
[1*]S(=O)(=O)[C@H](C)C(=O)N[1*],0.7612230634494477,10
[1*][C@@H]1CC(=O)Nc2ccsc21,0.7610814435083133,11
[1*]c1snnc1C(=O)OC,0.7610740984823949,10
[1*]C(=O)c1cn[nH]n1,0.7610290969735665,8
[1*][C@H]1CCCN(c2cccc(OC)c2)C1=O,0.760854695130041,16
[1*]c1ccc(CNC(=O)C(CC)CC)cc1F,0.760810526502168,17
[1*]c1ccc(NCc2ccc(F)cc2)cc1,0.7607813487721384,16
[1*]c1nc(C(=O)N(C)[C@H](C)CO)cs1,0.7607349377373906,14
[1*]c1nc(-c2ccccc2C)cs1,0.7606129925842968,13
[1*]c1ccc2c(c1)COC2=O,0.760611472833379,11
[1*]c1ccc(CS(C)(=O)=O)o1,0.7606017964137188,11
[1*]c1c(COC)nn(C)c1N,0.7605861901989852,11
[1*]c1ccc(NC(=O)N(CC)CC2CC2)cc1,0.7605803248760966,17
[1*]n1nc(C)c(NC(=O)CN(C)CCC#N)c1C,0.7605371934232189,18
[1*]S(=O)(=O)N[C@@H](C)C(=O)N([1*])C,0.7604483660517696,12
[1*]C(=O)c1ccnnc1C,0.7603998233301607,10
[1*]C(=O)NCc1ccc(OC)c(F)c1,0.7603704091677874,14
[1*]CN(C[1*])CCNC(C)=O,0.760288062801917,11
[1*]Cc1ccncc1Cl,0.7602272744181334,9
[1*]c1cccc(Cl)c1N1CCOCC1,0.7602247409139806,14
[1*]N1CCN(C[C@H](O)c2ccccc2)CC1,0.7601861032228211,16
[1*]C(=O)CNC(=O)[C@@H]([1*])C,0.7601143090226092,10
[1*]O[C@@H](C)C(=O)NCC([1*])=O,0.7600708019899878,11
[1*]N1CCN(Cc2cccs2)CC1,0.7599905341504862,13
[1*]c1ccc(NC(=O)CC)c(OC)c1,0.7599741958454298,14
[1*]C1CCN(C(=O)NCC)CC1,0.759967007675331,12
[1*]NC(=O)[C@H]([1*])CCC,0.7598763100294561,9
[1*]N1CCN(c2ccc(C)cc2)[C@@H](C)C1,0.759809217009597,15
[1*]c1c(C)cc(C)n(C)c1=O,0.7597920414523904,11
[1*]c1c(C)nc2sc(CC)nn12,0.759531051107215,12
[1*]c1ccc(-n2nc(C)c(C)c2C)nc1,0.7595226655987833,15
[1*]CN1CCN(C(=O)C2CC2)CC1,0.7593079990785402,13
[1*]N1CCN(C(=O)c2ccccc2O)CC1,0.7592958259702757,16
[1*]c1nc(C)cc(NCC)n1,0.7592587260007451,11
[1*]c1ccc([C@H](C)OCC)cc1,0.7591588683250442,12
[1*]NC(=O)CCC1CCN(C(C)=O)CC1,0.7589894749718754,15
[1*]c1ccc(C[NH3+])cc1F,0.7589532736266722,10
[1*]n1c(-c2cccc(Cl)c2)nc(C)cc1=O,0.758935074556985,16
[1*]c1csc(C(=O)NCC)n1,0.7589185727874693,11
[1*][C@@H](O)CN([1*])C,0.7588702519870857,7
[1*]C(=O)N1CCN(c2cccc(C)c2)CC1,0.7588646169884895,16
[1*]C1(c2ccccc2Cl)CC1,0.7588050398296053,11
[1*]c1ccc([C@H](C)NC(=O)CCOC)cc1,0.7587827039300514,16
[1*]CN([1*])C(=O)Nc1ccc2c(c1)C(=O)CCC2,0.7587718759819896,18
[1*]c1ccc(-c2nc(C3CC3)n[nH]2)cc1,0.7586335030573312,15
[1*]NC(=O)C1CCN(S(C)(=O)=O)CC1,0.758535511204884,14
[1*]N1CCN(Cc2nnc3n2CCCCC3)CC1,0.7584889582658787,18
[1*]n1nnc(C(=O)N(CC(N)=O)C(C)C)c1C,0.7584128624553433,17
[1*]c1cnc(CC)nc1[1*],0.7584083117932463,10
[1*]c1cccc(CN2CCOC[C@H]2C2CC2)c1,0.7584062477031327,17
[1*]c1ccc(N2CCSCC2)c(Cl)c1,0.7583749094688793,14
[1*]n1ncc(C(=O)N[C@H](C)C(C)C)c1C,0.7580008767802093,15
[1*]N1CCC[C@H](CNC(=O)C(C)(C)C)C1,0.7579682243524808,15
[1*]c1cc(C)c(Cl)cc1C,0.7579090239192922,10
[1*]c1cccc(CS(=O)(=O)c2ccccc2)c1,0.7578927824048242,17
[1*]C(=O)N1CCC[C@@H](CNC(C)=O)C1,0.7577556999275626,14
[1*]N1CCC[C@H]1C1CCC1,0.7577484331939435,10
[1*]c1nnc(CC(C)(C)C)s1,0.7577000329510368,11
[1*]C(=O)CNc1cc(C)ccc1C,0.7576855187303689,13
[1*]N1CC[C@@H](NC(=O)CC(C)(C)C)C1=O,0.7576582410879824,15
[1*]N1C(=O)C(C)(C)c2ccccc21,0.7576361566477148,13
[1*]N1CCC(C(=O)N2CCC(C(N)=O)CC2)CC1,0.757626513561428,18
[1*]C1CCN(C(=O)C2CC2)CC1,0.757511486439251,12
[1*]n1ncccc1=O,0.7574879776076305,8
[1*]CC(=O)NCC(=O)N[1*],0.7574548007275879,10
[1*]C(=O)N1CCC[C@@H]1C(N)=O,0.7573878120410127,11
[1*]n1ccc(C(=O)NCCS(C)(=O)=O)n1,0.7573817135836449,15
[1*]c1ccccc1C(=O)N1CCOCC1,0.7573461678211205,15
[1*]CN([1*])C(=O)Nc1cccnc1C,0.7573182480041233,14
[1*]C(=O)N1CCc2[nH]c(=O)ccc2C1,0.7572471156884388,14
[1*]n1nnc(N)c1C(C)C,0.7572014566466561,10
[1*]/C=C\NC(=O)OC[1*],0.7571626942187671,9
[1*]n1[nH]c(CCC)c(Br)c1=O,0.7571071282619328,11
[1*]C(=O)C/C=C/[1*],0.7569782140299606,7
[1*]c1ccc([C@H](C)NC(=O)CC)cc1,0.7569414563041547,14
[1*]CCC[C@H]([1*])O,0.7569282900940043,7
[1*]c1c([1*])cccc1C,0.7569129802313298,9
[1*]c1ccc(C#N)c(O)c1,0.7569110950039933,10
[1*]c1nc(C)c(C(=O)NC(CC)CC)s1,0.7568326019110502,15
[1*]c1ccc(NC(=O)CC(C)C)cn1,0.7568293336299264,14
[1*]c1ccc(C(=O)NC(C)C)cc1C,0.7568273752636363,14
[1*]C1(C#N)CCOCC1,0.7568253736702983,9
[1*]c1nc(C)c(C)c(NCC(C)(C)OC)n1,0.7566742480468225,16
[1*]C(=O)C1CCN(C(N)=O)CC1,0.7566567731494914,12
[1*]C(=O)N1CCN(C(=O)OC)CC1,0.7565177926511195,13
[1*]C[C@@H]1NCCN(CC)C1=O,0.756446035264322,11
[1*]c1ccc(S(C)(=O)=O)nc1,0.7564312056347906,11
[1*]c1c(Br)cc(CO)cc1OCC,0.7564114652038247,13
[1*]C1CCN(C(=O)Nc2ccccc2)CC1,0.7563933288789628,16
[1*]N1CCCc2cc(C)ccc21,0.7563792146877654,12
[1*]c1ccc2c(c1)CN(C(=O)CC)CC2,0.7562674204720565,15
[1*]c1c(N)ccc(C)c1C,0.7562496598539025,10
[1*]c1nc2c(C(C)C)cccc2s1,0.7561709126535167,13
[1*]C1CCN(c2cnc(N3CCCC3)nc2)CC1,0.7561450824752138,18
[1*]c1ccccc1CN1C[C@@H](C)O[C@@H](C)C1,0.7561210626570452,16
[1*]CN1CCN(C(=O)CC)CC1,0.756095566431649,12
[1*]c1ccc2c(c1)OCC2=O,0.7560880563028004,11
[1*]c1cccc2c1N(C(C)=O)CC2,0.7560813101605697,13
[1*]c1ccc(OCC(=C)C)cc1,0.7560196716899621,12
[1*]N1CCCN(c2ccccc2C#N)CC1,0.7559260855051902,16
[1*]c1ccnc(N(C)C)n1,0.7558763649291091,10
[1*]CNC(=O)CC1CCC1,0.755826261625353,10
[1*]c1cc(C(=O)OC(C)C)ccc1Cl,0.7557506935081835,14
[1*]CNC(=O)c1ccc2c(c1)COCO2,0.7556464792316556,15
[1*][C@H]1NCCc2ccccc21,0.755547238686633,11
[1*]c1ccc(OC)cc1C(=O)NC1CC1,0.7555147761746835,15
[1*]c1c2c(nn1-c1ccc(OC)cc1)CS(=O)(=O)C2,0.7554450205944686,19
[1*]c1nc(N)c2cc(OC)c(OC)cc2n1,0.755444622038758,16
[1*]c1cccc(-c2nnc3n2CCC3)c1,0.7553209971188977,15
[1*]C(=O)c1cn(CCC)nc1C,0.7552598197982086,12
[1*]NCC(=O)N(C)C[1*],0.7552580599027414,9
[1*]N1CCN([C@@H](C)c2ccccc2Cl)CC1,0.7552314102211325,16
[1*]CNC(=O)N(C)C1CCOCC1,0.7551909358936068,13
[1*]C1CCN(C(=O)C2(C#N)CCCC2)CC1,0.7551872639053547,16
[1*]N1CCCN(C(=O)c2ccsc2)CC1,0.7551787745111226,15
[1*][C@@H]1CCN(C(=O)NC(CC)CC)C1,0.7551615662190757,14
[1*]N1CCN(C(=O)c2cc(C(C)C)nc3ccccc23)CC1,0.755141656528293,22
[1*]N1CCN(c2ccc3c(c2)OCCO3)C1=O,0.7550974095807522,17
[1*]c1ncccc1N,0.7550647930595064,8
[1*]CCC(=O)NCCC([1*])=O,0.7549318598229916,11
[1*]N1C[C@H](C(=O)N[C@H](C)C(C)C)CC1=O,0.7548472047862663,15
[1*]C(=O)NCc1ccc(C)o1,0.7548141538438305,11
[1*]N1CCN(C(=O)c2ccccc2OCC)CC1,0.7547997782927441,18
[1*]c1nc(C)c(CC)c(=O)[nH]1,0.7547771857402751,11
[1*]CC(C)(C)C(=O)N[1*],0.7547480332143558,9
[1*]c1cc(C(C)(C)C)oc1C,0.7546957733727804,11
[1*]C(=O)NCCC(=O)N1CCCC1,0.7545002297497871,13
[1*]N1CCN(c2ccc(OC)c(F)c2)CC1,0.7544588553334931,16
[1*]N1CCC(Nc2ccccc2OC)CC1,0.7544366403232838,16
[1*]C(=O)C(=O)Nc1ccccc1,0.7544088235430627,12
[1*]c1cc(OC)c2ccccc2n1,0.7544047364593888,13
[1*]C(=O)CSCC(=O)NC[1*],0.7544017979459602,11
[1*]c1cccc(OCC(=O)OCC)c1,0.7543335356359365,14
[1*]C(=O)NCCc1cnn(C)c1,0.7543106729282278,12
[1*]NC(=O)C1=CCCCO1,0.7542823318518134,10
[1*][C@@H]1C(C#N)=C(N)Oc2cc(N(C)C)ccc21,0.7542467010463889,17
[1*]N1CCCN(C(=O)OC(C)(C)C)CC1,0.7542018316110416,15
[1*]c1cccc(Nc2ncccn2)c1,0.7541348950038497,14
[1*]CN(C)C(=O)c1ccncc1Cl,0.7541255643643785,13
[1*]c1ccccc1OCC1CC1,0.7541113464369653,12
[1*]NC(=O)[C@H](C#N)C[1*],0.7539632585795344,9
[1*]c1cc(C(=O)N2CCCC2)ccc1OC,0.7539447935143975,16
[1*][C@H]1CCN(c2ccc(F)c(F)c2)C1,0.7539197216818279,14
[1*]N1N=C(C(=O)NC(C)(C)C#N)CCC1=O,0.753915774418579,16
[1*]c1noc([C@H](C)NC(=O)NCC)n1,0.7539072246559485,14
[1*]C1CCN(C(=O)c2ccccc2)CC1,0.7538545527750978,15
[1*]c1nc(N2CCCC2)ncc1Cl,0.7538271273827029,13
[1*]c1ccc(CNC(=O)CS(=O)(=O)C(C)(C)C)cc1,0.7538257915225611,19
[1*]n1c(C)nc2c(c1=O)CCCC2,0.7537673758589203,13
[1*]CN([1*])CCC(F)(F)F,0.7537260266826398,10
[1*]N1C[C@@H](c2ccccc2)OC[C@@H]1C,0.7537250202689987,14
[1*]NC(=O)[C@@H]([1*])N1CCCCC1=O,0.7537109265627537,13
[1*]N1CCC(NC(=O)OC(C)(C)C)CC1,0.7536522559241159,15
[1*]C(=O)[C@@H](NS([1*])(=O)=O)C(C)C,0.7536363911832833,12
[1*]NC(=O)C[S@]([1*])=O,0.7536030207457446,8
[1*]c1cn(C2CCCCC2)nn1,0.753525871347376,12
[1*]C(=O)c1cc(Cl)c[nH]1,0.7535138853067147,9
[1*]C(=O)N1CCC([C@@H](C)O)CC1,0.7534603883951686,12
[1*]c1cc[nH]c(=O)c1,0.7534521863301914,8
[1*]C1=NN=C(c2ccc(NC(C)=O)cc2)CS1,0.7534026628589948,17
[1*][C@@]1(C)Nc2ccccc2C(=O)N1CC,0.7533478836697833,15
[1*]NC(=O)NCC(=O)N([1*])CC,0.7533404978998364,12
[1*]N1CCN(C(=O)NCc2cccc(Br)c2)CC1,0.7533275690726094,18
[1*]c1cc(S(=O)(=O)NC(C)C)ccc1F,0.7533155619442141,15
[1*]c1cc(NCC)ncn1,0.7532773024067978,10
[1*]c1c(Cl)cc(Cl)cc1C(=O)[O-],0.7531844632328754,12
[1*]CN([1*])C(=S)Nc1ccc(C)cc1C,0.75316176421319,15
[1*]C[C@H](NS([1*])(=O)=O)C(=O)N(C)C,0.7531617249189028,13
[1*]c1ccc(N2CCC(O)CC2)c(C#N)c1,0.7530521691961708,16
[1*]c1cn(-c2ccc(C)cc2)nn1,0.7529732153274309,13
[1*]C(=O)c1cnc(CC)s1,0.7529371760369291,10
[1*]c1ccc(N2CCCCS2(=O)=O)cc1,0.7529357905748851,15
[1*]c1ccc2c(c1)CC(=O)N2CCC,0.7528724723423753,14
[1*]c1ccc2c(c1)N(S(C)(=O)=O)CC2,0.7528505174095073,14
[1*]OCC(=O)Nc1c(C)cccc1C,0.7528111568252327,14
[1*]c1ccc2c(c1)N(C(=O)C(C)(C)C)CCO2,0.7528038531243442,17
[1*]c1ccc(NS(=O)(=O)c2ccc(F)c(Cl)c2)cc1,0.7527190288889618,19
[1*]c1ccc2c(c1)N(C(C)=O)CCS2,0.7526504848948457,14
[1*]C1CN(C(=O)c2cccc(C)c2)C1,0.7526395039293721,14
[1*]NC(=O)CSC1CCCC1,0.7526069450331774,11
[1*]C1CCN(C(=O)NCCC2CCCCC2)CC1,0.7525089472163017,18
[1*]C1CCN(C(=O)c2cccc(OC)c2)CC1,0.7524423151696625,17
[1*]N1C(=O)c2cccnc2[C@H]1[1*],0.7524208118645568,12
[1*]c1nc2ccccc2cc1C#N,0.75223909823495,13
[1*]c1ccc(OCC(F)(F)F)c(C)c1,0.7522366069410751,14
[1*]S(=O)(=O)N([1*])C[C@H](C)O,0.7522115349692108,10
[1*]N1C(=O)C(Cl)=C(Nc2cccc(C)c2)C1=O,0.7522005493905455,17
[1*]CN(C)C(=O)NCc1ccccc1OC,0.7521994394804093,16
[1*]Nc1ccc2c(c1)OCCCO2,0.7521816688399705,13
[1*]C1CCN(S(=O)(=O)CCCF)CC1,0.7521789475540849,14
[1*]N1CCCN([1*])c2ccccc21,0.7521593407986341,13
[1*]c1cc(C(=O)NCC(=O)NC(C)(C)C)no1,0.752109819838454,17
[1*]c1cnc(C)c(Cl)c1C,0.7521028012412301,10
[1*][C@@H](C)NCC([1*])=O,0.7520989899170804,8
[1*]c1cccc(-c2ccc(C=O)c(O)c2)c1,0.7520839925499345,16
[1*]CNC(=O)CCc1ccco1,0.7520767090913719,12
[1*]C1CCN(C(=O)[C@H](C)SC)CC1,0.7520695551241123,13
[1*]C(=O)CCCC(=O)N[1*],0.7520011340457405,10
[1*][C@H](CNC([1*])=O)n1cccn1,0.7520009617594234,12
[1*][C@@H]1CC(c2ccccc2)=NO1,0.7519687833493646,12
[1*]N1CCc2ccc(F)cc21,0.7519269067035736,11
[1*]c1ccc([C@@H](C)O)c(Cl)c1,0.7517503714032756,11
[1*][C@@H]1CCN(c2ccc(C)c(C)c2)C1=O,0.7517434931700079,15
[1*]c1ccc(S(C)(=O)=O)cc1C,0.7515797299263728,12
[1*]CN1C[C@@H](CO)OC[C@H]1C,0.751497698841675,11
[1*]C(=O)c1ccc(Cl)cc1OC,0.7514393883210638,12
[1*]c1cc(S(=O)(=O)N(C)C)cc(C)c1C,0.7514119626076925,15
[1*]c1cccc(SC(=O)N(C)C)c1,0.7513004143467235,13
[1*]c1ccn(Cc2ccc(Cl)cc2Cl)n1,0.7512989574941437,15
[1*]c1nccc(NCC)n1,0.7512771667706802,10
